month,town,flat_type,addresses,storey_range,floor_area_sqm,flat_model,lease_commence_date,remaining_lease,resale_price,searchval,X,Y,lat,long,distanceWithMrt,distanceWithRaffles,distanceWithGdPri
2020-08,BEDOK,3 ROOM,75 BEDOK NTH RD,10 TO 12,59,Improved,1978,56 years 05 months,245000,HDB-BEDOK,40111.21359,34459.85281,1.327914779,103.9421444,474.8405796,11216.90593,1064.591451
2020-08,BEDOK,3 ROOM,75 BEDOK NTH RD,01 TO 03,59,Improved,1978,56 years 09 months,230000,HDB-BEDOK,40111.21359,34459.85281,1.327914779,103.9421444,474.8405796,11216.90593,1064.591451
2020-08,BEDOK,3 ROOM,115 BEDOK NTH RD,01 TO 03,73,New Generation,1978,56 years 09 months,285000,115A BEDOK NORTH ROAD SINGAPORE 461115,39598.35587,34862.05777,1.331552372,103.9375363,815.3758892,10948.05166,412.9083504
2020-08,BEDOK,3 ROOM,75 BEDOK NTH RD,07 TO 09,59,Improved,1978,56 years 05 months,220000,HDB-BEDOK,40111.21359,34459.85281,1.327914779,103.9421444,474.8405796,11216.90593,1064.591451
2020-08,BEDOK,3 ROOM,128 BEDOK NTH ST 2,04 TO 06,67,New Generation,1978,56 years 10 months,262000,HDB-BEDOK,39761.90517,34440.53757,1.327740236,103.9390057,819.5034506,10894.98523,822.0821083
2020-08,BEDOK,3 ROOM,536 BEDOK NTH ST 3,04 TO 06,68,New Generation,1980,58 years 06 months,260000,HDB-BEDOK,38001.83963,35081.90842,1.333541189,103.9231908,595.3007435,9706.612481,984.992449
2020-08,BEDOK,3 ROOM,504 BEDOK NTH ST 3,13 TO 15,59,Improved,1978,56 years 09 months,232000,KAKI BUKIT VILLE,39025.55468,34898.26194,1.331880003,103.9323894,526.5811777,10469.09936,228.73272
2020-08,BEDOK,3 ROOM,502 BEDOK NTH ST 3,01 TO 03,59,Improved,1978,56 years 09 months,235000,KAKI BUKIT VILLE,38898.12342,34828.04824,1.331245062,103.9312443,607.0684015,10323.43332,308.746214
2020-08,BEDOK,3 ROOM,526 BEDOK NTH ST 3,04 TO 06,67,New Generation,1979,58 years,265000,HDB-BEDOK,38662.79075,35156.49733,1.334215519,103.9291298,436.2488455,10297.67776,325.0748251
2020-08,BEDOK,3 ROOM,533 BEDOK NTH ST 3,07 TO 09,68,New Generation,1980,58 years 05 months,275000,HDB-BEDOK,38116.23329,35086.22207,1.333580162,103.9242187,706.4326479,9803.351332,870.5165147
2020-08,BEDOK,3 ROOM,534 BEDOK NTH ST 3,10 TO 12,69,Improved,1986,64 years 07 months,3.00E+05,HDB-BEDOK,38182.29501,35026.16233,1.333036982,103.9248122,783.869194,9824.205002,809.4923699
2020-08,BEDOK,3 ROOM,554 BEDOK NTH ST 3,01 TO 03,68,New Generation,1980,58 years 10 months,265000,KAKI BUKIT GREEN,38556.21609,34980.85934,1.332627151,103.9281721,633.0620955,10112.5122,452.6862192
2020-08,BEDOK,3 ROOM,503 BEDOK NTH ST 3,10 TO 12,70,Improved,1978,56 years 08 months,265000,KAKI BUKIT VILLE,38985.82656,34867.99792,1.331606321,103.9320324,557.2199935,10419.38963,255.7552642
2020-08,BEDOK,3 ROOM,529 BEDOK NTH ST 3,01 TO 03,68,New Generation,1979,58 years,245000,HDB-BEDOK,38374.82509,35162.45098,1.334269461,103.9265423,684.8876771,10060.53043,612.5326054
2020-08,BEDOK,3 ROOM,510 BEDOK NTH ST 3,04 TO 06,67,New Generation,1979,58 years 01 month,237000,HDB-BEDOK,38876.66317,34925.14009,1.332123133,103.9310515,516.3049555,10355.28097,226.3863861
2020-08,BEDOK,3 ROOM,540 BEDOK NTH ST 3,07 TO 09,68,New Generation,1980,58 years 10 months,257000,BEDOK NORTH GREEN,37879.63664,34815.25675,1.331129729,103.9220926,609.3931491,9454.589926,1148.672026
2020-08,BEDOK,3 ROOM,748C BEDOK RESERVOIR CRES,07 TO 09,66,DBSS,2014,93 years 02 months,450000,BELVIA,37812.83977,35371.67079,1.336161756,103.9214926,421.8255408,9723.358764,1199.780517
2020-08,BEDOK,3 ROOM,748A BEDOK RESERVOIR CRES,07 TO 09,66,DBSS,2014,93 years 01 month,493000,BELVIA,37757.27014,35400.11664,1.336419028,103.9209933,383.9686162,9696.106856,1260.220263
2020-08,BEDOK,3 ROOM,748C BEDOK RESERVOIR CRES,01 TO 03,66,DBSS,2014,92 years 11 months,483000,BELVIA,37812.83977,35371.67079,1.336161756,103.9214926,421.8255408,9723.358764,1199.780517
2020-08,BEDOK,3 ROOM,614 BEDOK RESERVOIR RD,07 TO 09,81,New Generation,1981,60 years,330000,EUNOS GROVE,37289.38238,34956.69595,1.33240904,103.9167889,291.5030985,9054.011715,1704.768687
2020-08,BEDOK,3 ROOM,701 BEDOK RESERVOIR RD,07 TO 09,68,New Generation,1980,59 years 03 months,285000,RESERVOIR RISE,37524.99696,35535.29007,1.337641561,103.9189062,338.8815748,9595.963543,1519.08852
2020-08,BEDOK,3 ROOM,620 BEDOK RESERVOIR RD,01 TO 03,60,Improved,1986,65 years,210000,EUNOS HEIGHTS,37392.16785,35169.58751,1.334334322,103.9177126,54.17668803,9264.955519,1594.55027
2020-08,BEDOK,3 ROOM,709 BEDOK RESERVOIR RD,04 TO 06,68,New Generation,1981,59 years 11 months,273000,BEDOK RESERVOIR GARDEN,37908.27036,35289.21956,1.335416066,103.9223501,492.2847816,9750.999421,1090.794121
2020-08,BEDOK,3 ROOM,620 BEDOK RESERVOIR RD,04 TO 06,68,Improved,1986,65 years,285000,EUNOS HEIGHTS,37392.16785,35169.58751,1.334334322,103.9177126,54.17668803,9264.955519,1594.55027
2020-08,BEDOK,3 ROOM,713 BEDOK RESERVOIR RD,04 TO 06,82,New Generation,1981,59 years 11 months,330000,BEDOK RESERVOIR GARDEN,37912.95179,35388.26615,1.336311806,103.9223922,521.3729293,9813.70366,1106.015108
2020-08,BEDOK,3 ROOM,616 BEDOK RESERVOIR RD,04 TO 06,68,New Generation,1982,60 years 09 months,280000,EUNOS GROVE,37105.62824,34900.84065,1.331903961,103.9151378,446.9335622,8873.186799,1586.853859
2020-08,BEDOK,3 ROOM,143 BEDOK RESERVOIR RD,04 TO 06,64,Simplified,1987,65 years 06 months,275000,EUNOS SPRING,36841.0123,35241.40735,1.334984001,103.9127601,478.636502,8878.76748,1467.19622
2020-08,BEDOK,3 ROOM,713 BEDOK RESERVOIR RD,01 TO 03,68,New Generation,1981,59 years 11 months,275000,BEDOK RESERVOIR GARDEN,37912.95179,35388.26615,1.336311806,103.9223922,521.3729293,9813.70366,1106.015108
2020-08,BEDOK,3 ROOM,615 BEDOK RESERVOIR RD,10 TO 12,68,New Generation,1981,59 years 08 months,266000,EUNOS GROVE,37186.9745,34939.08582,1.332249812,103.9158687,363.4472463,8961.337385,1675.167508
2020-08,BEDOK,3 ROOM,709 BEDOK RESERVOIR RD,07 TO 09,68,New Generation,1981,59 years 11 months,278000,BEDOK RESERVOIR GARDEN,37908.27036,35289.21956,1.335416066,103.9223501,492.2847816,9750.999421,1090.794121
2020-08,BEDOK,3 ROOM,712 BEDOK RESERVOIR RD,07 TO 09,68,New Generation,1981,59 years 11 months,285000,BEDOK RESERVOIR GARDEN,37939.87168,35343.53797,1.335907292,103.922634,534.1178782,9808.733956,1069.63995
2020-08,BEDOK,3 ROOM,619 BEDOK RESERVOIR RD,01 TO 03,68,New Generation,1981,59 years 07 months,278000,EUNOS HEIGHTS,37391.74931,35071.8178,1.333450129,103.9177088,146.9174325,9205.345669,1595.052838
2020-08,BEDOK,3 ROOM,606 BEDOK RESERVOIR RD,07 TO 09,67,New Generation,1982,60 years 09 months,3.00E+05,EUNOS RAINBOW,36956.73778,34825.45882,1.331222279,103.9137999,608.0820229,8708.654395,1424.568097
2020-08,BEDOK,3 ROOM,712 BEDOK RESERVOIR RD,01 TO 03,82,New Generation,1981,59 years 11 months,3.00E+05,BEDOK RESERVOIR GARDEN,37939.87168,35343.53797,1.335907292,103.922634,534.1178782,9808.733956,1069.63995
2020-08,BEDOK,3 ROOM,22 BEDOK STH AVE 1,04 TO 06,73,New Generation,1977,55 years 10 months,3.00E+05,HDB-BEDOK,39077.10064,33897.75159,1.322831737,103.9328522,343.7908039,10039.67625,1198.935189
2020-08,BEDOK,3 ROOM,3 BEDOK STH AVE 1,10 TO 12,59,Improved,1976,54 years 06 months,248000,HDB-BEDOK,39113.68531,33796.4224,1.321915339,103.9331809,423.5150562,10029.26245,1295.74321
2020-08,BEDOK,3 ROOM,2 BEDOK STH AVE 1,10 TO 12,65,Improved,1976,54 years 05 months,274000,HDB-BEDOK,39126.89958,33728.51312,1.321301188,103.9332996,474.3817149,10012.64811,1362.544058
2020-08,BEDOK,3 ROOM,69 BEDOK STH AVE 3,04 TO 06,67,New Generation,1978,56 years 06 months,270000,SIGLAP LUCKY VALLEY,40276.84778,33512.83818,1.319350264,103.9436324,923.2997213,10989.20077,292.8874463
2020-08,BEDOK,3 ROOM,39 BEDOK STH RD,13 TO 15,67,New Generation,1978,57 years 01 month,265000,BEDOK SOUTH PARKVIEW,39842.58309,33739.21059,1.321397663,103.9397304,978.7064306,10671.98558,780.1244919
2020-08,BEDOK,3 ROOM,37 CHAI CHEE AVE,13 TO 15,66,Improved,1983,61 years 09 months,3.00E+05,ANSAR GARDEN,38337.61868,34186.35324,1.325442004,103.9262076,450.7394202,9515.592604,1143.571241
2020-08,BEDOK,3 ROOM,59 CHAI CHEE RD,04 TO 06,75,Model A,1984,62 years 06 months,3.00E+05,PING-AN GARDENS,37674.23141,34125.19881,1.324889163,103.9202467,918.4668126,8909.824033,1651.6296
2020-08,BEDOK,3 ROOM,59 CHAI CHEE RD,01 TO 03,75,Model A,1984,62 years 06 months,285000,PING-AN GARDENS,37674.23141,34125.19881,1.324889163,103.9202467,918.4668126,8909.824033,1651.6296
2020-08,BEDOK,3 ROOM,21 CHAI CHEE RD,07 TO 09,65,Improved,1972,50 years 11 months,250000,PING-AN GARDENS,37916.61555,34223.54654,1.325778506,103.9224247,864.8224794,9168.818092,1400.642436
2020-08,BEDOK,3 ROOM,45 CHAI CHEE ST,10 TO 12,68,New Generation,1980,58 years 10 months,270000,PING YI GARDENS,38147.04904,34540.82648,1.328647794,103.9244954,801.9846319,9530.891474,1022.849949
2020-08,BEDOK,3 ROOM,50 CHAI CHEE ST,10 TO 12,68,New Generation,1981,60 years,248000,CHAI CHEE GARDENS,37915.61071,34613.41276,1.329304314,103.9224158,781.2254571,9373.480717,1186.569115
2020-08,BEDOK,3 ROOM,50 CHAI CHEE ST,04 TO 06,68,New Generation,1981,59 years 11 months,240000,CHAI CHEE GARDENS,37915.61071,34613.41276,1.329304314,103.9224158,781.2254571,9373.480717,1186.569115
2020-08,BEDOK,3 ROOM,42 CHAI CHEE ST,07 TO 09,67,New Generation,1985,63 years 10 months,292000,PING YI GARDENS,38292.77594,34466.85494,1.327978774,103.9258048,643.8365457,9617.282,956.8898278
2020-08,BEDOK,3 ROOM,29 NEW UPP CHANGI RD,01 TO 03,65,Improved,1977,55 years 10 months,270000,HDB-BEDOK,39465.39634,34022.31884,1.323958134,103.9363413,707.4509978,10444.22764,1083.832014
2020-08,BEDOK,3 ROOM,57 NEW UPP CHANGI RD,10 TO 12,60,Improved,1985,64 years 03 months,282000,57B NEW UPPER CHANGI ROAD SINGAPORE 463057,40035.84314,33913.77791,1.32297631,103.941467,717.5543858,10918.89728,751.1793708
2020-08,BEDOK,3 ROOM,28 NEW UPP CHANGI RD,07 TO 09,65,Improved,1977,55 years 09 months,285000,HDB-BEDOK,39315.56416,33993.16354,1.32369452,103.9349949,558.5109718,10296.25444,1093.034226
2020-08,BEDOK,4 ROOM,221A BEDOK CTRL,07 TO 09,87,Model A,2010,88 years 10 months,660000,LINEAR GREEN @ BEDOK,39290.77281,34160.04201,1.325203716,103.9347722,549.9608632,10347.36996,923.9098767
2020-08,BEDOK,4 ROOM,219C BEDOK CTRL,16 TO 18,97,Model A,2010,88 years 10 months,735000,LINEAR GREEN @ BEDOK,39151.36758,34121.58584,1.324855984,103.9335196,405.3261448,10205.31126,966.2604132
2020-08,BEDOK,4 ROOM,411 BEDOK NTH AVE 2,07 TO 09,92,New Generation,1980,58 years 08 months,433800,HDB-BEDOK,38955.72787,34503.48135,1.328309778,103.9317618,520.9984001,10210.99046,623.4616023
2020-08,BEDOK,4 ROOM,408 BEDOK NTH AVE 2,01 TO 03,92,New Generation,1980,58 years 08 months,378000,HDB-BEDOK,39077.50571,34527.08563,1.328523202,103.932856,598.2535751,10329.12927,578.5717969
2020-08,BEDOK,4 ROOM,408 BEDOK NTH AVE 2,10 TO 12,92,New Generation,1980,58 years 08 months,430000,HDB-BEDOK,39077.50571,34527.08563,1.328523202,103.932856,598.2535751,10329.12927,578.5717969
2020-08,BEDOK,4 ROOM,100 BEDOK NTH AVE 4,10 TO 12,92,New Generation,1978,57 years 03 months,350000,PEARL GARDEN,39764.88024,35172.06888,1.334355934,103.9390327,797.0047673,11246.51672,527.172334
2020-08,BEDOK,4 ROOM,95 BEDOK NTH AVE 4,04 TO 06,92,New Generation,1979,57 years 10 months,345000,HDB-BEDOK,40101.42681,35118.35074,1.333869994,103.9420567,884.0547468,11513.15489,855.9273285
2020-08,BEDOK,4 ROOM,422 BEDOK NTH RD,04 TO 06,92,New Generation,1979,57 years 06 months,375000,GARDEN HILL,38636.54326,34545.43378,1.328689293,103.9288938,538.1088116,9953.92642,677.5630514
2020-08,BEDOK,4 ROOM,427 BEDOK NTH RD,10 TO 12,92,New Generation,1979,57 years 06 months,4.00E+05,GARDEN HILL,38507.49523,34591.82503,1.329108884,103.9277342,623.4577773,9866.140468,716.8704018
2020-08,BEDOK,4 ROOM,180 BEDOK NTH RD,01 TO 03,92,Model A,2006,84 years 05 months,471888,VISTA 8,39971.85753,34327.0138,1.326713488,103.9408922,609.5270651,11033.3166,1046.790097
2020-08,BEDOK,4 ROOM,108 BEDOK NTH RD,04 TO 06,91,New Generation,1977,56 years,342000,FENGSHAN ESTATE,39452.25365,34993.38383,1.332740092,103.9362235,618.4204804,10885.82999,222.1819145
2020-08,BEDOK,4 ROOM,121 BEDOK NTH RD,10 TO 12,92,New Generation,1978,56 years 07 months,360000,HDB-BEDOK,39659.01676,34660.44037,1.329728996,103.9380813,962.5871545,10904.80885,588.0362635
2020-08,BEDOK,4 ROOM,185 BEDOK NTH RD,07 TO 09,92,Model A,2005,84 years 04 months,605000,VISTA 8,39964.66643,34274.35384,1.326237253,103.9408276,623.4654043,11004.04077,1080.847593
2020-08,BEDOK,4 ROOM,130 BEDOK NTH ST 2,07 TO 09,92,New Generation,1978,56 years 08 months,4.00E+05,HDB-BEDOK,39519.19959,34376.53434,1.327161508,103.9368248,839.6091668,10649.22954,755.8017689
2020-08,BEDOK,4 ROOM,546 BEDOK NTH ST 3,01 TO 03,93,New Generation,1980,58 years 10 months,345000,BEDOK NORTH GREEN,38269.50991,34781.02929,1.330820059,103.9255958,904.6185314,9762.65116,794.5031216
2020-08,BEDOK,4 ROOM,536 BEDOK NTH ST 3,10 TO 12,95,New Generation,1980,58 years 05 months,395000,HDB-BEDOK,38001.83963,35081.90842,1.333541189,103.9231908,595.3007435,9706.612481,984.992449
2020-08,BEDOK,4 ROOM,523 BEDOK NTH ST 3,07 TO 09,92,New Generation,1979,57 years 11 months,333000,HDB-BEDOK,38827.74385,35171.89596,1.33435472,103.930612,309.0575776,10444.8399,166.0337886
2020-08,BEDOK,4 ROOM,748A BEDOK RESERVOIR CRES,13 TO 15,87,DBSS,2014,92 years 11 months,733000,BELVIA,37757.27014,35400.11664,1.336419028,103.9209933,383.9686162,9696.106856,1260.220263
2020-08,BEDOK,4 ROOM,747C BEDOK RESERVOIR CRES,04 TO 06,87,DBSS,2014,93 years 02 months,653000,BELVIA,37867.37084,35441.36909,1.336792064,103.9219826,500.6653685,9809.051291,1163.913286
2020-08,BEDOK,4 ROOM,608 BEDOK RESERVOIR RD,01 TO 03,91,New Generation,1982,61 years,360000,EUNOS RAINBOW,36889.55687,34893.90478,1.331841299,103.9131962,622.5023772,8697.310193,1376.199098
2020-08,BEDOK,4 ROOM,712 BEDOK RESERVOIR RD,01 TO 03,93,New Generation,1981,60 years,350000,BEDOK RESERVOIR GARDEN,37939.87168,35343.53797,1.335907292,103.922634,534.1178782,9808.733956,1069.63995
2020-08,BEDOK,4 ROOM,720 BEDOK RESERVOIR RD,04 TO 06,104,Model A,1984,62 years 06 months,422000,BEDOK RESERVOIR GARDEN,38190.15915,35350.78782,1.335972774,103.924883,780.5354613,10016.14996,828.4974486
2020-08,BEDOK,4 ROOM,623 BEDOK RESERVOIR RD,10 TO 12,91,New Generation,1981,59 years 08 months,4.00E+05,EUNOS HEIGHTS,37291.13426,35094.74919,1.333657543,103.9168047,177.8637102,9138.926251,1695.091415
2020-08,BEDOK,4 ROOM,106 BEDOK RESERVOIR RD,10 TO 12,93,New Generation,1985,64 years,380000,EUNOS VISTA,36465.04495,34635.17051,1.329501522,103.9093817,617.0529535,8202.439343,906.8405477
2020-08,BEDOK,4 ROOM,151 BEDOK RESERVOIR RD,07 TO 09,84,Simplified,1988,67 years 01 month,380000,EUNOS SPRING,36705.86493,35306.88484,1.335576195,103.9115458,350.1168631,8818.196537,1387.846556
2020-08,BEDOK,4 ROOM,718 BEDOK RESERVOIR RD,07 TO 09,104,Model A,1984,62 years 05 months,420000,BEDOK RESERVOIR GARDEN,38286.47705,35423.53053,1.336630599,103.9257485,721.8373387,10137.08007,762.5401141
2020-08,BEDOK,4 ROOM,724 BEDOK RESERVOIR RD,07 TO 09,103,Model A,1984,62 years 11 months,427000,RESERVOIR VIEW,38585.32227,35480.31563,1.33714404,103.9284338,427.1788598,10414.64574,539.1153135
2020-08,BEDOK,4 ROOM,623 BEDOK RESERVOIR RD,01 TO 03,91,New Generation,1981,59 years 07 months,385000,EUNOS HEIGHTS,37291.13426,35094.74919,1.333657543,103.9168047,177.8637102,9138.926251,1695.091415
2020-08,BEDOK,4 ROOM,110 BEDOK RESERVOIR RD,01 TO 03,92,New Generation,1985,63 years 11 months,380000,EUNOS VISTA,36569.24491,34706.30463,1.330144804,103.910318,575.3176492,8328.613909,1020.903889
2020-08,BEDOK,4 ROOM,626 BEDOK RESERVOIR RD,04 TO 06,92,New Generation,1981,59 years 07 months,385000,EUNOS HEIGHTS,37166.20891,35173.34407,1.334368364,103.9156822,258.8963681,9088.506765,1730.127867
2020-08,BEDOK,4 ROOM,136 BEDOK RESERVOIR RD,01 TO 03,88,Simplified,1988,66 years 09 months,378000,EUNOS SPRING,36928.45517,35084.96428,1.333569161,103.9135458,510.2785298,8846.913437,1476.413497
2020-08,BEDOK,4 ROOM,148 BEDOK RESERVOIR RD,01 TO 03,84,Simplified,1987,65 years 07 months,350000,EUNOS SPRING,36745.84179,35280.86672,1.335340885,103.911905,385.7171902,8831.551617,1406.463426
2020-08,BEDOK,4 ROOM,616 BEDOK RESERVOIR RD,07 TO 09,95,New Generation,1982,60 years 09 months,385000,EUNOS GROVE,37105.62824,34900.84065,1.331903961,103.9151378,446.9335622,8873.186799,1586.853859
2020-08,BEDOK,4 ROOM,774 BEDOK RESERVOIR VIEW,07 TO 09,105,Premium Apartment,2000,79 years 04 months,555000,LONGVALE,39506.07333,35418.22949,1.336582219,103.9367073,497.7713803,11151.24816,430.7831773
2020-08,BEDOK,4 ROOM,34 BEDOK STH AVE 2,07 TO 09,90,Improved,1977,56 years 02 months,338000,BEDOK SOUTH PARKVIEW,39689.48533,33812.05824,1.322056529,103.9383547,955.8094014,10560.48684,949.1001223
2020-08,BEDOK,4 ROOM,157 BEDOK STH AVE 3,07 TO 09,83,Simplified,1985,63 years 08 months,361000,SIGLAP EAST,40508.69333,33444.93508,1.318736079,103.9457156,943.4184636,11182.04507,113.5340734
2020-08,BEDOK,4 ROOM,41 BEDOK STH RD,01 TO 03,84,Improved,1977,56 years 01 month,3.00E+05,BEDOK SOUTH PARKVIEW,39961.97936,33700.85227,1.321050718,103.9408032,920.6099571,10767.10551,658.9204233
2020-08,BEDOK,4 ROOM,35 CHAI CHEE AVE,13 TO 15,82,Improved,1975,53 years 05 months,365000,ANSAR GARDEN,38343.23957,34117.55993,1.32481986,103.9262581,425.1188561,9487.086781,1198.236034
2020-08,BEDOK,4 ROOM,807C CHAI CHEE RD,13 TO 15,93,Model A,2016,95 years 03 months,640000,PING YI GREENS,38008.29754,34468.96386,1.327997941,103.9232486,872.9332854,9374.787448,1178.213846
2020-08,BEDOK,4 ROOM,61 CHAI CHEE RD,07 TO 09,91,New Generation,1982,61 years 01 month,4.00E+05,PING-AN GARDENS,37728.92517,34149.47818,1.325108719,103.9207382,978.2575479,8969.328549,1593.39483
2020-08,BEDOK,4 ROOM,807A CHAI CHEE RD,01 TO 03,93,Model A,2016,95 years 03 months,618000,PING YI GREENS,38001.57947,34366.78545,1.327073879,103.9231882,831.0822396,9315.61679,1243.871174
2020-08,BEDOK,4 ROOM,808A CHAI CHEE RD,13 TO 15,93,Model A,2016,95 years 03 months,653000,PING YI GREENS,38075.0307,34344.29352,1.326870446,103.9238482,754.9143264,9367.056813,1201.224647
2020-08,BEDOK,4 ROOM,807B CHAI CHEE RD,10 TO 12,93,Model A,2016,95 years 03 months,638000,PING YI GREENS,38010.01834,34414.5512,1.327505852,103.923264,844.6559886,9347.707168,1208.250013
2020-08,BEDOK,4 ROOM,808A CHAI CHEE RD,07 TO 09,93,Model A,2016,95 years 03 months,610000,PING YI GREENS,38075.0307,34344.29352,1.326870446,103.9238482,754.9143264,9367.056813,1201.224647
2020-08,BEDOK,4 ROOM,808C CHAI CHEE RD,13 TO 15,88,Model A,2016,95 years 03 months,610000,PING YI GREENS,38078.00323,34457.36587,1.32789303,103.9238749,807.5020372,9428.189603,1127.936713
2020-08,BEDOK,4 ROOM,54 CHAI CHEE ST,13 TO 15,91,New Generation,1981,59 years 09 months,377000,CHAI CHEE GARDENS,37769.74291,34632.65805,1.329478409,103.9211051,681.4918512,9261.527453,1312.261305
2020-08,BEDOK,4 ROOM,50 CHAI CHEE ST,07 TO 09,91,New Generation,1981,59 years 11 months,358000,CHAI CHEE GARDENS,37915.61071,34613.41276,1.329304314,103.9224158,781.2254571,9373.480717,1186.569115
2020-08,BEDOK,4 ROOM,650 JLN TENAGA,04 TO 06,108,Model A,1996,74 years 11 months,488000,EUNOS DAMAI VILLE,36263.84982,34896.83605,1.331867986,103.9075739,358.8155095,8213.938064,794.1796435
2020-08,BEDOK,4 ROOM,115 LENGKONG TIGA,04 TO 06,104,Model A,1989,67 years 10 months,620000,HDB-KEMBANGAN ESTATE,36670.55939,33913.29674,1.322973099,103.9112281,288.148244,7945.223571,1263.197407
2020-08,BEDOK,4 ROOM,63 NEW UPP CHANGI RD,07 TO 09,92,New Generation,1978,56 years 10 months,380000,HDB-BEDOK,39865.78592,34003.09214,1.323784101,103.939939,807.6817181,10799.73399,930.9222732
2020-08,BEDOK,5 ROOM,219B BEDOK CTRL,10 TO 12,112,Improved,2010,88 years 10 months,840000,LINEAR GREEN @ BEDOK,39155.76767,34184.35622,1.325423655,103.9335591,429.0520236,10237.5979,902.9437835
2020-08,BEDOK,5 ROOM,139 BEDOK NTH AVE 3,01 TO 03,117,Standard,1979,57 years 05 months,458000,HDB-BEDOK,39360.31571,34625.15613,1.329410011,103.9353973,853.3788324,10624.70776,468.6314565
2020-08,BEDOK,5 ROOM,97 BEDOK NTH AVE 4,07 TO 09,120,Standard,1978,57 years 03 months,480000,HDB-BEDOK,39868.37072,35018.35634,1.332965774,103.9399626,950.8154054,11260.49449,624.6236903
2020-08,BEDOK,5 ROOM,74 BEDOK NTH RD,10 TO 12,129,Adjoined flat,1978,56 years 06 months,560000,HDB-BEDOK,40119.6688,34415.29053,1.327511771,103.9422204,460.8435711,11205.02128,1098.084903
2020-08,BEDOK,5 ROOM,112 BEDOK NTH RD,01 TO 03,117,Standard,1978,56 years 10 months,410000,HDB-BEDOK,39376.05557,34806.3967,1.331049078,103.9355388,719.8123978,10726.57852,301.4013655
2020-08,BEDOK,5 ROOM,140 BEDOK NTH ST 2,04 TO 06,121,Improved,1998,76 years 10 months,608000,HDB-BEDOK,39363.26929,34675.00953,1.329860866,103.9354238,830.7075837,10651.29956,420.929369
2020-08,BEDOK,5 ROOM,747B BEDOK RESERVOIR CRES,13 TO 15,105,DBSS,2014,93 years 01 month,840000,BELVIA,37827.54308,35426.77508,1.336660095,103.9216247,458.5450733,9768.378025,1198.399072
2020-08,BEDOK,5 ROOM,747C BEDOK RESERVOIR CRES,07 TO 09,105,DBSS,2014,92 years 11 months,815000,BELVIA,37867.37084,35441.36909,1.336792064,103.9219826,500.6653685,9809.051291,1163.913286
2020-08,BEDOK,5 ROOM,747B BEDOK RESERVOIR CRES,07 TO 09,105,DBSS,2014,93 years,803000,BELVIA,37827.54308,35426.77508,1.336660095,103.9216247,458.5450733,9768.378025,1198.399072
2020-08,BEDOK,5 ROOM,128 BEDOK RESERVOIR RD,04 TO 06,122,Improved,1986,65 years 04 months,480000,EUNOS SPRING,36683.42401,35060.29115,1.333346097,103.9113441,368.2985333,8641.077458,1242.713976
2020-08,BEDOK,5 ROOM,101 BEDOK RESERVOIR RD,10 TO 12,121,Improved,1985,63 years 11 months,455000,EUNOS VISTA,36526.89319,34518.80455,1.328449133,103.9099374,744.0180617,8179.628101,961.4002522
2020-08,BEDOK,5 ROOM,722 BEDOK RESERVOIR RD,07 TO 09,137,Model A-Maisonette,1984,63 years,635000,RESERVOIR VIEW,38560.16679,35424.24798,1.336636993,103.9282078,448.151114,10361.90587,523.3545464
2020-08,BEDOK,5 ROOM,131 BEDOK RESERVOIR RD,04 TO 06,122,Improved,1987,65 years 05 months,460000,EUNOS SPRING,36724.28288,35035.51911,1.333122056,103.9117112,416.1364474,8656.827972,1269.214261
2020-08,BEDOK,5 ROOM,717 BEDOK RESERVOIR RD,10 TO 12,140,Model A-Maisonette,1984,62 years 05 months,635000,BEDOK RESERVOIR GARDEN,38253.1754,35525.42301,1.337552089,103.9254493,762.4113584,10169.80562,837.8296897
2020-08,BEDOK,5 ROOM,772 BEDOK RESERVOIR VIEW,04 TO 06,115,Premium Apartment,2000,79 years 04 months,560000,LONGVALE,39638.30504,35405.00465,1.336462568,103.9378955,630.2045558,11257.03661,512.5691672
